92160;48.76059446;2.29755329
92600;48.90649847;2.28738026
92220;48.79391589;2.30657766
92100;48.83531943;2.24070468
92290;48.76706328;2.27708954
92140;48.80053845;2.26329977
92110;48.90405779;2.30526397
92700;48.92182318;2.25860136
92400;48.89422109;2.25159621
92230;48.9246654;2.29224727
92130;48.8232882;2.27016221
92800;48.88992392;2.24194373
92250;48.90614912;2.24054488
92300;48.8938951;2.2899304
92190;48.81021026;2.23949683
92120;48.81585675;2.31351667
92000;48.89264783;2.20518352
92200;48.8873838;2.25930473
92800;48.88348905;2.23737068
92500;48.87318928;2.17813271
92210;48.84545003;2.22014364
92150;48.86847124;2.22535942
92310;48.82327194;2.20976807
92170;48.81887317;2.28710878
92390;48.93147822;2.33143149
93300;48.9147017;2.38758623
93600;48.92721175;2.50034355
93000;48.91006047;2.45043715
93140;48.90174946;2.48599629
93390;48.90494801;2.54859554
93700;48.92169105;2.44444369
93800;48.95217246;2.31217813
93220;48.88375063;2.53143314
93120;48.92817302;2.39059266
93190;48.91893572;2.53706377
93100;48.86423783;2.44241697
93330;48.85540676;2.52643301
93160;48.84891925;2.55311711
93130;48.88800466;2.45834423
93500;48.89660929;2.40179896
93110;48.87659007;2.48625185
93200;48.94018955;2.35405009
93400;48.90695079;2.33778544
93240;48.9604142;2.38186864
93420;48.96036389;2.55272277
93200;48.9153843;2.36208928
93260;48.88238375;2.41500189
93150;48.93928376;2.46400856
93340;48.89110368;2.51091862
94140;48.80535583;2.41304098
94470;48.75352778;2.50352931
94500;48.80695848;2.55052479
94220;48.82241074;2.41068074
94430;48.79889258;2.53177079
94600;48.7639273;2.40603644
94000;48.77421155;2.45969001
94120;48.84915268;2.47577457
94200;48.81431889;2.3908363
94240;48.77741158;2.33104227
94700;48.80418974;2.43733271
94130;48.83615675;2.48287689
94100;48.79569428;2.48972365
94190;48.73619932;2.44680784
94300;48.84650583;2.43817949
94400;48.78439245;2.39301014
94270;48.80581534;2.34565612
95100;48.94509256;2.25527895
95880;48.96920967;2.30778911
95120;48.98991641;2.24785125
95220;48.98963924;2.16362982
95870;48.928839;2.2144014
95000;49.03807466;2.08483762
95170;48.96770793;2.31852676
95130;48.98488801;2.22746372
95140;48.97155857;2.39927854
95500;48.98448833;2.44833168
95190;49.03003151;2.45212981
95280;49.0201333;2.02492162
95200;48.97789009;2.36901598
95150;49.02320496;2.23292584
95400;49.0017651;2.40618683
97100;15.99229226;-61.72870082
97130;16.04558245;-61.56288643
97139;16.2422137;-61.524151
97200;14.60618203;-61.07006285
97232;14.61906045;-60.99461853
97300;4.93852317;-52.33276423
97432;-21.285163;55.468294
97420;-20.93735884;55.29073932
97440;-20.96147406;55.65216079
97400;-20.88659731;55.45216642
97410;-21.342949;55.46829889
97490;-20.901431;55.487561
97600;-12.77975;45.22796
98713;-17.54314;-149.570765
98800;-22.27462;166.44364
98800;-22.27007;166.46397
98800;-22.23335;166.46386
98800;-22.25305;166.457
98800;-22.28784;166.45292
